wait_area_index,slot_index,x,y,z,forward_x,forward_z,urban_diversity_config_id
239,0,910.3697509765625,0.0,1404.61376953125,-0.998893141746521,0.04703724384307861,88888060
239,1,910.8439331054688,0.0,1403.8404541015625,-0.998893141746521,0.04703724384307861,88888060
239,2,910.2991943359375,0.0,1403.1153564453125,-0.998893141746521,0.04703724384307861,88888060
239,3,910.7733764648438,0.0,1402.3421630859375,-0.998893141746521,0.04703724384307861,88888060
240,0,3377.327392578125,0.0,2340.95068359375,0.9419883489608765,0.3356456756591797,88888210
240,1,3376.59521484375,0.0,2341.486083984375,0.9419883489608765,0.3356456756591797,88888210
240,2,3376.823974609375,0.0,2342.36376953125,0.9419883489608765,0.3356456756591797,88888210
240,3,3376.091796875,0.0,2342.899169921875,0.9419883489608765,0.3356456756591797,88888210
241,0,3393.669677734375,0.0,2351.306640625,-0.9419883489608765,-0.3356456756591797,88888210
241,1,3394.40185546875,0.0,2350.771240234375,-0.9419883489608765,-0.3356456756591797,88888210
241,2,3394.173095703125,0.0,2349.8935546875,-0.9419883489608765,-0.3356456756591797,88888210
241,3,3394.9052734375,0.0,2349.358154296875,-0.9419883489608765,-0.3356456756591797,88888210
242,0,3684.668212890625,0.0,1316.9605712890625,0.9980140328407288,0.06299382448196411,88888240
242,1,3684.11181640625,0.0,1317.677001953125,0.9980140328407288,0.06299382448196411,88888240
242,2,3684.57373046875,0.0,1318.45751953125,0.9980140328407288,0.06299382448196411,88888240
242,3,3684.017333984375,0.0,1319.1739501953125,0.9980140328407288,0.06299382448196411,88888240
243,0,3714.1552734375,0.0,1323.1002197265625,-0.9980140328407288,-0.06299382448196411,88888240
243,1,3714.711669921875,0.0,1322.3837890625,-0.9980140328407288,-0.06299382448196411,88888240
243,2,3714.249755859375,0.0,1321.603271484375,-0.9980140328407288,-0.06299382448196411,88888240
243,3,3714.80615234375,0.0,1320.8868408203125,-0.9980140328407288,-0.06299382448196411,88888240
244,0,3305.630859375,0.0,982.2085571289062,0.535470187664032,0.84455406665802,88888240
244,1,3304.72412109375,0.0,982.179443359375,0.535470187664032,0.84455406665802,88888240
244,2,3304.364013671875,0.0,983.0117797851562,0.535470187664032,0.84455406665802,88888240
244,3,3303.457275390625,0.0,982.982666015625,0.535470187664032,0.84455406665802,88888240
245,0,3312.569091796875,0.0,1001.1260986328125,-0.535470187664032,-0.84455406665802,88888250
245,1,3313.475830078125,0.0,1001.1552124023438,-0.535470187664032,-0.84455406665802,88888250
245,2,3313.8359375,0.0,1000.3228759765625,-0.535470187664032,-0.84455406665802,88888250
245,3,3314.74267578125,0.0,1000.3519897460938,-0.535470187664032,-0.84455406665802,88888250
246,0,2138.281005859375,0.0,2556.858642578125,0.9999896883964539,0.004542827606201172,88888121
246,1,2137.767578125,0.0,2557.6064453125,0.9999896883964539,0.004542827606201172,88888121
246,2,2138.274169921875,0.0,2558.358642578125,0.9999896883964539,0.004542827606201172,88888121
246,3,2137.7607421875,0.0,2559.1064453125,0.9999896883964539,0.004542827606201172,88888121
247,0,2157.103759765625,0.0,2561.214111328125,-0.9999896883964539,-0.004542827606201172,88888121
247,1,2157.6171875,0.0,2560.46630859375,-0.9999896883964539,-0.004542827606201172,88888121
247,2,2157.110595703125,0.0,2559.714111328125,-0.9999896883964539,-0.004542827606201172,88888121
247,3,2157.6240234375,0.0,2558.96630859375,-0.9999896883964539,-0.004542827606201172,88888121
248,0,3340.845703125,0.0,1826.55908203125,0.9981504082679749,-0.06079292297363281,88888232
248,1,3340.38232421875,0.0,1827.3387451171875,0.9981504082679749,-0.06079292297363281,88888232
248,2,3340.93701171875,0.0,1828.056396484375,0.9981504082679749,-0.06079292297363281,88888232
248,3,3340.4736328125,0.0,1828.8359375,0.9981504082679749,-0.06079292297363281,88888232
249,0,3359.855224609375,0.0,1829.6793212890625,-0.9981504082679749,0.06079292297363281,88888232
249,1,3360.318603515625,0.0,1828.899658203125,-0.9981504082679749,0.06079292297363281,88888232
249,2,3359.763916015625,0.0,1828.1820068359375,-0.9981504082679749,0.06079292297363281,88888232
249,3,3360.227294921875,0.0,1827.4024658203125,-0.9981504082679749,0.06079292297363281,88888232
250,0,2576.623291015625,0.0,2497.24560546875,0.9999219179153442,-0.01250910758972168,88888100
250,1,2576.12255859375,0.0,2498.001708984375,0.9999219179153442,-0.01250910758972168,88888100
250,2,2576.641845703125,0.0,2498.745361328125,0.9999219179153442,-0.01250910758972168,88888100
250,3,2576.141357421875,0.0,2499.501708984375,0.9999219179153442,-0.01250910758972168,88888100
251,0,2595.513671875,0.0,2501.279296875,-0.9999219179153442,0.01250910758972168,88888100
251,1,2596.014404296875,0.0,2500.523193359375,-0.9999219179153442,0.01250910758972168,88888100
251,2,2595.4951171875,0.0,2499.779541015625,-0.9999219179153442,0.01250910758972168,88888100
251,3,2595.99560546875,0.0,2499.023193359375,-0.9999219179153442,0.01250910758972168,88888100
252,0,3628.17626953125,0.0,1074.091064453125,0.9749898910522461,-0.22224962711334229,88888240
252,1,3627.845703125,0.0,1074.9356689453125,0.9749898910522461,-0.22224962711334229,88888240
252,2,3628.509765625,0.0,1075.553466796875,0.9749898910522461,-0.22224962711334229,88888240
252,3,3628.17919921875,0.0,1076.398193359375,0.9749898910522461,-0.22224962711334229,88888240
253,0,3657.734619140625,0.0,1071.7327880859375,-0.9749898910522461,0.22224962711334229,88888260
253,1,3658.065185546875,0.0,1070.88818359375,-0.9749898910522461,0.22224962711334229,88888260
253,2,3657.401123046875,0.0,1070.2703857421875,-0.9749898910522461,0.22224962711334229,88888260
253,3,3657.731689453125,0.0,1069.4256591796875,-0.9749898910522461,0.22224962711334229,88888260
254,0,1316.1556396484375,-0.11048467457294464,1898.988525390625,-0.6210803985595703,0.7837462425231934,88888060
254,1,1315.884521484375,-0.11099734157323837,1898.123046875,-0.6210803985595703,0.7837462425231934,88888060
254,2,1314.97998046875,-0.11049500852823257,1898.056884765625,-0.6210803985595703,0.7837462425231934,88888060
254,3,1314.708984375,-0.11100766807794571,1897.19140625,-0.6210803985595703,0.7837462425231934,88888060
255,0,1295.16748046875,-0.0822489857673645,1918.5982666015625,0.6210803985595703,-0.7837462425231934,88888110
255,1,1295.4385986328125,-0.08173631876707077,1919.4637451171875,0.6210803985595703,-0.7837462425231934,88888110
255,2,1296.3431396484375,-0.08223865181207657,1919.5299072265625,0.6210803985595703,-0.7837462425231934,88888110
255,3,1296.6141357421875,-0.08172599226236343,1920.3953857421875,0.6210803985595703,-0.7837462425231934,88888110
256,0,3170.727294921875,0.0,1704.9827880859375,0.07356741279363632,0.9972902536392212,88888232
256,1,3169.94189453125,0.0,1704.529296875,0.07356741279363632,0.9972902536392212,88888232
256,2,3169.2314453125,0.0,1705.0931396484375,0.07356741279363632,0.9972902536392212,88888232
256,3,3168.44580078125,0.0,1704.6396484375,0.07356741279363632,0.9972902536392212,88888232
257,0,3168.58447265625,0.0,1733.9725341796875,-0.07356741279363632,-0.9972902536392212,88888232
257,1,3169.369873046875,0.0,1734.426025390625,-0.07356741279363632,-0.9972902536392212,88888232
257,2,3170.080322265625,0.0,1733.8621826171875,-0.07356741279363632,-0.9972902536392212,88888232
257,3,3170.865966796875,0.0,1734.315673828125,-0.07356741279363632,-0.9972902536392212,88888232
258,0,2138.79052734375,0.0,2504.492431640625,0.9999887943267822,0.004747509956359863,88888121
258,1,2138.27685546875,0.0,2505.239990234375,0.9999887943267822,0.004747509956359863,88888121
258,2,2138.783203125,0.0,2505.992431640625,0.9999887943267822,0.004747509956359863,88888121
258,3,2138.269775390625,0.0,2506.739990234375,0.9999887943267822,0.004747509956359863,88888121
259,0,2157.6142578125,0.0,2508.85205078125,-0.9999887943267822,-0.004747509956359863,88888121
259,1,2158.1279296875,0.0,2508.1044921875,-0.9999887943267822,-0.004747509956359863,88888121
259,2,2157.62158203125,0.0,2507.35205078125,-0.9999887943267822,-0.004747509956359863,88888121
259,3,2158.135009765625,0.0,2506.6044921875,-0.9999887943267822,-0.004747509956359863,88888121
260,0,3657.370849609375,0.0,1778.6025390625,0.112094946205616,0.9936975240707397,88888230
260,1,3656.568359375,0.0,1778.1798095703125,0.112094946205616,0.9936975240707397,88888230
260,2,3655.88037109375,0.0,1778.770751953125,0.112094946205616,0.9936975240707397,88888230
260,3,3655.077880859375,0.0,1778.3480224609375,0.112094946205616,0.9936975240707397,88888230
261,0,3655.241455078125,0.0,1797.8175048828125,-0.112094946205616,-0.9936975240707397,88888230
261,1,3656.0439453125,0.0,1798.240234375,-0.112094946205616,-0.9936975240707397,88888230
261,2,3656.73193359375,0.0,1797.6492919921875,-0.112094946205616,-0.9936975240707397,88888230
261,3,3657.534423828125,0.0,1798.072021484375,-0.112094946205616,-0.9936975240707397,88888230
262,0,1947.00341796875,0.0,1745.8233642578125,-0.011427171528339386,0.999934732913971,88888180
262,1,1946.25927734375,0.0,1745.3048095703125,-0.011427171528339386,0.999934732913971,88888180
262,2,1945.5035400390625,0.0,1745.80615234375,-0.011427171528339386,0.999934732913971,88888180
262,3,1944.7593994140625,0.0,1745.28759765625,-0.011427171528339386,0.999934732913971,88888180
263,0,1942.405029296875,0.0,1774.5257568359375,0.011427171528339386,-0.999934732913971,88888150
263,1,1943.149169921875,0.0,1775.0443115234375,0.011427171528339386,-0.999934732913971,88888150
263,2,1943.9049072265625,0.0,1774.54296875,0.011427171528339386,-0.999934732913971,88888150
263,3,1944.6490478515625,0.0,1775.0615234375,0.011427171528339386,-0.999934732913971,88888150
264,0,2297.24072265625,0.0,1771.748046875,0.9999596476554871,-0.008985757827758789,88888150
264,1,2296.737548828125,0.0,1772.502685546875,0.9999596476554871,-0.008985757827758789,88888150
264,2,2297.25439453125,0.0,1773.2479248046875,0.9999596476554871,-0.008985757827758789,88888150
264,3,2296.7509765625,0.0,1774.0025634765625,0.9999596476554871,-0.008985757827758789,88888150
265,0,2316.11572265625,0.0,1775.8485107421875,-0.9999596476554871,0.008985757827758789,88888160
265,1,2316.618896484375,0.0,1775.0938720703125,-0.9999596476554871,0.008985757827758789,88888160
265,2,2316.10205078125,0.0,1774.3486328125,-0.9999596476554871,0.008985757827758789,88888160
265,3,2316.60546875,0.0,1773.593994140625,-0.9999596476554871,0.008985757827758789,88888160
266,0,1843.614013671875,0.0,2220.5966796875,-0.05920051038265228,0.9982461333274841,88888121
266,1,1842.8955078125,0.0,2220.043212890625,-0.05920051038265228,0.9982461333274841,88888121
266,2,1842.11669921875,0.0,2220.5078125,-0.05920051038265228,0.9982461333274841,88888121
266,3,1841.398193359375,0.0,2219.954345703125,-0.05920051038265228,0.9982461333274841,88888121
267,0,1837.6060791015625,0.0,2249.778076171875,0.05920051038265228,-0.9982461333274841,88888121
267,1,1838.3245849609375,0.0,2250.33154296875,0.05920051038265228,-0.9982461333274841,88888121
267,2,1839.1033935546875,0.0,2249.866943359375,0.05920051038265228,-0.9982461333274841,88888121
267,3,1839.8218994140625,0.0,2250.42041015625,0.05920051038265228,-0.9982461333274841,88888121
268,0,3593.422607421875,-0.07788825780153275,1584.98291015625,0.1867891252040863,0.9824000000953674,88888232
268,1,3592.590576171875,-0.07800684124231339,1584.6220703125,0.1867891252040863,0.9824000000953674,88888232
268,2,3591.948974609375,-0.07789243757724762,1585.2630615234375,0.1867891252040863,0.9824000000953674,88888232
268,3,3591.116943359375,-0.07801102846860886,1584.9022216796875,0.1867891252040863,0.9824000000953674,88888232
269,0,3594.73828125,-0.07116173952817917,1614.7613525390625,-0.1867891252040863,-0.9824000000953674,88888232
269,1,3595.5703125,-0.07104315608739853,1615.1221923828125,-0.1867891252040863,-0.9824000000953674,88888232
269,2,3596.2119140625,-0.0711575597524643,1614.481201171875,-0.1867891252040863,-0.9824000000953674,88888232
269,3,3597.0439453125,-0.07103896886110306,1614.842041015625,-0.1867891252040863,-0.9824000000953674,88888232
270,0,1472.429443359375,0.0,2067.16357421875,0.7148310542106628,-0.699297308921814,88888110
270,1,1472.58935546875,0.0,2068.056396484375,0.7148310542106628,-0.699297308921814,88888110
270,2,1473.4783935546875,0.0,2068.23583984375,0.7148310542106628,-0.699297308921814,88888110
270,3,1473.6383056640625,0.0,2069.128662109375,0.7148310542106628,-0.699297308921814,88888110
271,0,1489.2757568359375,0.0,2056.656982421875,-0.7148310542106628,0.699297308921814,88888110
271,1,1489.1158447265625,0.0,2055.76416015625,-0.7148310542106628,0.699297308921814,88888110
271,2,1488.226806640625,0.0,2055.584716796875,-0.7148310542106628,0.699297308921814,88888110
271,3,1488.06689453125,0.0,2054.69189453125,-0.7148310542106628,0.699297308921814,88888110
272,0,1896.1236572265625,-0.012089842930436134,2691.822021484375,-0.01792256534099579,0.9995389580726624,88888090
272,1,1895.3829345703125,-0.02458103746175766,2691.298828125,-0.01792256534099579,0.9995389580726624,88888090
272,2,1894.6239013671875,-0.012074925005435944,2691.795166015625,-0.01792256534099579,0.9995389580726624,88888090
273,0,1892.57763671875,-0.011835400015115738,2707.193603515625,0.017877940088510513,-0.9995598793029785,88888090
273,1,1893.318359375,-0.023909281939268112,2707.716796875,0.017877940088510513,-0.9995598793029785,88888090
273,2,1894.077392578125,-0.011836501769721508,2707.220458984375,0.017877940088510513,-0.9995598793029785,88888090
274,0,1110.8040771484375,0.0,2067.80419921875,-0.6480074524879456,0.7616340517997742,88888040
274,1,1110.563232421875,0.0,2066.9296875,-0.6480074524879456,0.7616340517997742,88888040
274,2,1109.66162109375,0.0,2066.83203125,-0.6480074524879456,0.7616340517997742,88888040
274,3,1109.4207763671875,0.0,2065.957763671875,-0.6480074524879456,0.7616340517997742,88888040
275,0,1088.93115234375,0.0,2086.923095703125,0.6480074524879456,-0.7616340517997742,88888040
275,1,1089.1719970703125,0.0,2087.797607421875,0.6480074524879456,-0.7616340517997742,88888040
275,2,1090.0736083984375,0.0,2087.895263671875,0.6480074524879456,-0.7616340517997742,88888040
275,3,1090.314453125,0.0,2088.76953125,0.6480074524879456,-0.7616340517997742,88888040
276,0,1487.523681640625,0.0,2372.12646484375,0.8051894307136536,0.5930177569389343,88888110
276,1,1486.668212890625,0.0,2372.427734375,0.8051894307136536,0.5930177569389343,88888110
276,2,1486.6341552734375,0.0,2373.334228515625,0.8051894307136536,0.5930177569389343,88888110
276,3,1485.7786865234375,0.0,2373.635498046875,0.8051894307136536,0.5930177569389343,88888110
277,0,1500.159423828125,0.0,2386.73583984375,-0.8051894307136536,-0.5930177569389343,88888110
277,1,1501.014892578125,0.0,2386.4345703125,-0.8051894307136536,-0.5930177569389343,88888110
277,2,1501.0489501953125,0.0,2385.528076171875,-0.8051894307136536,-0.5930177569389343,88888110
277,3,1501.9044189453125,0.0,2385.226806640625,-0.8051894307136536,-0.5930177569389343,88888110
278,0,3620.35400390625,0.0007901179487816989,1800.36328125,-0.07644875347614288,-0.9970735311508179,88888231
278,1,3621.140869140625,0.00080577761400491,1800.814453125,-0.07644875347614288,-0.9970735311508179,88888231
278,2,3621.849609375,0.0007878226460888982,1800.2486572265625,-0.07644875347614288,-0.9970735311508179,88888231
278,3,3622.636474609375,0.0008034823113121092,1800.6998291015625,-0.07644875347614288,-0.9970735311508179,88888231
279,0,3623.166015625,0.00016062828944996,1781.189208984375,0.07644875347614288,0.9970735311508179,88888230
279,1,3622.379150390625,0.0001449686533305794,1780.738037109375,0.07644875347614288,0.9970735311508179,88888230
279,2,3621.67041015625,0.00016292357759084553,1781.3038330078125,0.07644875347614288,0.9970735311508179,88888230
279,3,3620.883544921875,0.00014726395602338016,1780.8526611328125,0.07644875347614288,0.9970735311508179,88888230
280,0,747.4639892578125,0.0,1479.2081298828125,0.7731348872184753,0.6342416405677795,88888030
280,1,746.593994140625,0.0,1479.4644775390625,0.7731348872184753,0.6342416405677795,88888030
280,2,746.5126342773438,0.0,1480.3677978515625,0.7731348872184753,0.6342416405677795,88888030
280,3,745.6426391601562,0.0,1480.6241455078125,0.7731348872184753,0.6342416405677795,88888030
281,0,752.6669921875,0.0,1488.9993896484375,-0.7731348872184753,-0.6342416405677795,88888030
281,1,753.5369873046875,0.0,1488.7430419921875,-0.7731348872184753,-0.6342416405677795,88888030
281,2,753.6183471679688,0.0,1487.8397216796875,-0.7731348872184753,-0.6342416405677795,88888030
281,3,754.4883422851562,0.0,1487.5833740234375,-0.7731348872184753,-0.6342416405677795,88888030
282,0,2577.336181640625,0.0,2205.211181640625,0.9995772838592529,0.029074788093566895,88888130
282,1,2576.8046875,0.0,2205.94580078125,0.9995772838592529,0.029074788093566895,88888130
282,2,2577.292724609375,0.0,2206.71044921875,0.9995772838592529,0.029074788093566895,88888130
282,3,2576.760986328125,0.0,2207.4453125,0.9995772838592529,0.029074788093566895,88888130
283,0,2596.089599609375,0.0,2210.028564453125,-0.9995772838592529,-0.029074788093566895,88888140
283,1,2596.62109375,0.0,2209.2939453125,-0.9995772838592529,-0.029074788093566895,88888140
283,2,2596.133056640625,0.0,2208.529296875,-0.9995772838592529,-0.029074788093566895,88888140
283,3,2596.664794921875,0.0,2207.79443359375,-0.9995772838592529,-0.029074788093566895,88888140
284,0,2414.351806640625,0.0,1334.534912109375,0.9999732375144958,0.007317602634429932,88888181
284,1,2413.83642578125,0.0,1335.281005859375,0.9999732375144958,0.007317602634429932,88888181
284,2,2414.3408203125,0.0,1336.0347900390625,0.9999732375144958,0.007317602634429932,88888181
284,3,2413.825439453125,0.0,1336.781005859375,0.9999732375144958,0.007317602634429932,88888181
285,0,2433.15283203125,0.0,1338.9425048828125,-0.9999732375144958,-0.007317602634429932,88888190
285,1,2433.668212890625,0.0,1338.1964111328125,-0.9999732375144958,-0.007317602634429932,88888190
285,2,2433.163818359375,0.0,1337.442626953125,-0.9999732375144958,-0.007317602634429932,88888190
285,3,2433.67919921875,0.0,1336.6964111328125,-0.9999732375144958,-0.007317602634429932,88888190
286,0,1909.1942138671875,0.0,1737.6182861328125,0.9997971057891846,-0.020145058631896973,88888170
286,1,1908.6993408203125,0.0,1738.3782958984375,0.9997971057891846,-0.020145058631896973,88888170
286,2,1909.224365234375,0.0,1739.117919921875,0.9997971057891846,-0.020145058631896973,88888170
286,3,1908.7296142578125,0.0,1739.8780517578125,0.9997971057891846,-0.020145058631896973,88888170
287,0,1937.978515625,0.0,1741.3089599609375,-0.9997971057891846,0.020145058631896973,88888180
287,1,1938.473388671875,0.0,1740.5489501953125,-0.9997971057891846,0.020145058631896973,88888180
287,2,1937.9483642578125,0.0,1739.809326171875,-0.9997971057891846,0.020145058631896973,88888180
287,3,1938.443115234375,0.0,1739.0491943359375,-0.9997971057891846,0.020145058631896973,88888180
288,0,1182.8701171875,0.0,1749.1234130859375,0.770162045955658,0.6378483176231384,88888060
288,1,1181.9989013671875,0.0,1749.375732421875,0.770162045955658,0.6378483176231384,88888060
288,2,1181.913330078125,0.0,1750.2786865234375,0.770162045955658,0.6378483176231384,88888060
288,3,1181.0421142578125,0.0,1750.531005859375,0.770162045955658,0.6378483176231384,88888060
289,0,1194.662109375,0.0,1764.433837890625,-0.770162045955658,-0.6378483176231384,88888060
289,1,1195.5333251953125,0.0,1764.1815185546875,-0.770162045955658,-0.6378483176231384,88888060
289,2,1195.618896484375,0.0,1763.278564453125,-0.770162045955658,-0.6378483176231384,88888060
289,3,1196.4901123046875,0.0,1763.0262451171875,-0.770162045955658,-0.6378483176231384,88888060
290,0,1897.9825439453125,-0.08186507970094681,2478.715576171875,0.9999993443489075,-0.0011111786589026451,88888120
290,1,1897.4732666015625,-0.08169203251600266,2479.466064453125,0.9999993443489075,-0.0011111786589026451,88888120
290,2,1897.984130859375,-0.08186536282300949,2480.215576171875,0.9999993443489075,-0.0011111786589026451,88888120
290,3,1897.4749755859375,-0.08169231563806534,2480.966064453125,0.9999993443489075,-0.0011111786589026451,88888120
291,0,1926.6678466796875,-0.09160546213388443,2482.953857421875,-0.9999993443489075,0.0011111786589026451,88888121
291,1,1927.1771240234375,-0.09177850931882858,2482.203369140625,-0.9999993443489075,0.0011111786589026451,88888121
291,2,1926.666259765625,-0.09160517901182175,2481.453857421875,-0.9999993443489075,0.0011111786589026451,88888121
291,3,1927.1754150390625,-0.0917782261967659,2480.703369140625,-0.9999993443489075,0.0011111786589026451,88888121
292,0,1932.206298828125,-0.10009342432022095,2222.089599609375,-0.6991838216781616,0.7149420380592346,88888121
292,1,1932.026611328125,-0.10017584264278412,2221.20068359375,-0.6991838216781616,0.7149420380592346,88888121
292,2,1931.1337890625,-0.10009530931711197,2221.040771484375,-0.6991838216781616,0.7149420380592346,88888121
292,3,1930.9542236328125,-0.10017772018909454,2220.15185546875,-0.6991838216781616,0.7149420380592346,88888121
292,4,1930.0614013671875,-0.1000971868634224,2219.991943359375,-0.6991838216781616,0.7149420380592346,88888121
292,5,1929.8818359375,-0.10017960518598557,2219.10302734375,-0.6991838216781616,0.7149420380592346,88888121
292,6,1928.989013671875,-0.10009907186031342,2218.943359375,-0.6991838216781616,0.7149420380592346,88888121
292,7,1928.809326171875,-0.10018148273229599,2218.054443359375,-0.6991838216781616,0.7149420380592346,88888121
292,8,1927.9166259765625,-0.10010095685720444,2217.89453125,-0.6991838216781616,0.7149420380592346,88888121
292,9,1927.7369384765625,-0.10018336772918701,2217.005615234375,-0.6991838216781616,0.7149420380592346,88888121
293,0,1893.876953125,-0.09292387962341309,2246.593994140625,0.6991838216781616,-0.7149420380592346,88888121
293,1,1894.056640625,-0.09285646677017212,2247.48291015625,0.6991838216781616,-0.7149420380592346,88888121
293,2,1894.949462890625,-0.09295199811458588,2247.642822265625,0.6991838216781616,-0.7149420380592346,88888121
293,3,1895.1290283203125,-0.09288458526134491,2248.53173828125,0.6991838216781616,-0.7149420380592346,88888121
293,4,1896.0218505859375,-0.09298011660575867,2248.691650390625,0.6991838216781616,-0.7149420380592346,88888121
293,5,1896.201416015625,-0.0929127037525177,2249.58056640625,0.6991838216781616,-0.7149420380592346,88888121
293,6,1897.09423828125,-0.09300822764635086,2249.740234375,0.6991838216781616,-0.7149420380592346,88888121
293,7,1897.27392578125,-0.0929408147931099,2250.629150390625,0.6991838216781616,-0.7149420380592346,88888121
293,8,1898.1666259765625,-0.09303634613752365,2250.7890625,0.6991838216781616,-0.7149420380592346,88888121
293,9,1898.3463134765625,-0.09296893328428268,2251.677978515625,0.6991838216781616,-0.7149420380592346,88888121
294,0,693.8207397460938,-0.08519706130027771,1734.517333984375,0.7756777405738831,-0.6309858560562134,88888031
294,1,693.8984375,-0.07834403961896896,1735.4208984375,0.7756777405738831,-0.6309858560562134,88888031
294,2,694.767333984375,-0.08520525693893433,1735.6810302734375,0.7756777405738831,-0.6309858560562134,88888031
294,3,694.8450317382812,-0.07835223525762558,1736.5845947265625,0.7756777405738831,-0.6309858560562134,88888031
295,0,718.6635131835938,-0.0846649631857872,1719.81396484375,-0.775750994682312,0.6310271620750427,88888030
295,1,718.5858764648438,-0.08268766105175018,1718.910400390625,-0.775750994682312,0.6310271620750427,88888030
295,2,717.7169799804688,-0.08465863764286041,1718.6502685546875,-0.775750994682312,0.6310271620750427,88888030
295,3,717.6393432617188,-0.0826813280582428,1717.7467041015625,-0.775750994682312,0.6310271620750427,88888030
296,0,2158.06103515625,-0.08141367882490158,2335.951416015625,-0.9999822378158569,-0.005955219268798828,88888121
296,1,2158.575439453125,-0.08140318095684052,2335.204345703125,-0.9999822378158569,-0.005955219268798828,88888121
296,2,2158.070068359375,-0.08141355216503143,2334.451416015625,-0.9999822378158569,-0.005955219268798828,88888121
296,3,2158.58447265625,-0.08140305429697037,2333.704345703125,-0.9999822378158569,-0.005955219268798828,88888121
297,0,2139.00732421875,-0.08180377632379532,2331.56787109375,0.9999822378158569,0.005955219268798828,88888121
297,1,2138.492919921875,-0.08181427419185638,2332.31494140625,0.9999822378158569,0.005955219268798828,88888121
297,2,2138.998291015625,-0.08180390298366547,2333.06787109375,0.9999822378158569,0.005955219268798828,88888121
297,3,2138.48388671875,-0.08181440085172653,2333.81494140625,0.9999822378158569,0.005955219268798828,88888121
298,0,2811.8505859375,0.0,2213.871826171875,0.05886814743280411,0.9982657432556152,88888140
298,1,2811.07177734375,0.0,2213.406982421875,0.05886814743280411,0.9982657432556152,88888140
298,2,2810.35302734375,0.0,2213.960205078125,0.05886814743280411,0.9982657432556152,88888140
298,3,2809.574462890625,0.0,2213.495361328125,0.05886814743280411,0.9982657432556152,88888140
299,0,2809.28271484375,0.0,2242.859619140625,-0.05886814743280411,-0.9982657432556152,88888140
299,1,2810.0615234375,0.0,2243.324462890625,-0.05886814743280411,-0.9982657432556152,88888140
299,2,2810.7802734375,0.0,2242.771240234375,-0.05886814743280411,-0.9982657432556152,88888140
299,3,2811.558837890625,0.0,2243.236083984375,-0.05886814743280411,-0.9982657432556152,88888140
300,0,1887.906982421875,0.0,2593.20166015625,0.011418218724429607,-0.9999349117279053,88888090
300,1,1888.651123046875,0.0,2593.72021484375,0.011418218724429607,-0.9999349117279053,88888090
300,2,1889.4068603515625,0.0,2593.21875,0.011418218724429607,-0.9999349117279053,88888090
300,3,1890.1510009765625,0.0,2593.7373046875,0.011418218724429607,-0.9999349117279053,88888090
301,0,1892.5048828125,0.0,2564.520263671875,-0.011418218724429607,0.9999349117279053,88888090
301,1,1891.7607421875,0.0,2564.001708984375,-0.011418218724429607,0.9999349117279053,88888090
301,2,1891.0050048828125,0.0,2564.503173828125,-0.011418218724429607,0.9999349117279053,88888090
301,3,1890.2608642578125,0.0,2563.984619140625,-0.011418218724429607,0.9999349117279053,88888090
302,0,3285.525634765625,0.0,996.2572631835938,0.5371283888816833,0.8435004949569702,88888240
302,1,3284.619140625,0.0,996.22998046875,0.5371283888816833,0.8435004949569702,88888240
302,2,3284.260498046875,0.0,997.06298828125,0.5371283888816833,0.8435004949569702,88888240
302,3,3283.35400390625,0.0,997.03564453125,0.5371283888816833,0.8435004949569702,88888240
303,0,3292.039306640625,0.0,1014.4357299804688,-0.5371283888816833,-0.8435004949569702,88888250
303,1,3292.94580078125,0.0,1014.4630126953125,-0.5371283888816833,-0.8435004949569702,88888250
303,2,3293.304443359375,0.0,1013.6300048828125,-0.5371283888816833,-0.8435004949569702,88888250
303,3,3294.2109375,0.0,1013.6573486328125,-0.5371283888816833,-0.8435004949569702,88888250
304,0,1313.1988525390625,0.0,1247.378662109375,0.9877396821975708,0.15611004829406738,88888070
304,1,1312.5780029296875,0.0,1248.039794921875,0.9877396821975708,0.15611004829406738,88888070
304,2,1312.9647216796875,0.0,1248.8602294921875,0.9877396821975708,0.15611004829406738,88888070
304,3,1312.3438720703125,0.0,1249.521484375,0.9877396821975708,0.15611004829406738,88888070
305,0,1331.1485595703125,0.0,1254.538330078125,-0.9877396821975708,-0.15611004829406738,88888071
305,1,1331.7694091796875,0.0,1253.877197265625,-0.9877396821975708,-0.15611004829406738,88888071
305,2,1331.3826904296875,0.0,1253.0567626953125,-0.9877396821975708,-0.15611004829406738,88888071
305,3,1332.0035400390625,0.0,1252.3955078125,-0.9877396821975708,-0.15611004829406738,88888071
306,0,1988.18798828125,0.0,2053.911376953125,-0.009159678593277931,-0.9999580383300781,88888120
306,1,1988.942626953125,0.0,2054.41455078125,-0.009159678593277931,-0.9999580383300781,88888120
306,2,1989.6878662109375,0.0,2053.897705078125,-0.009159678593277931,-0.9999580383300781,88888120
306,3,1990.4425048828125,0.0,2054.40087890625,-0.009159678593277931,-0.9999580383300781,88888120
307,0,1992.2864990234375,0.0,2035.188232421875,0.009159678593277931,0.9999580383300781,88888150
307,1,1991.5318603515625,0.0,2034.68505859375,0.009159678593277931,0.9999580383300781,88888150
307,2,1990.78662109375,0.0,2035.201904296875,0.009159678593277931,0.9999580383300781,88888150
307,3,1990.031982421875,0.0,2034.6988525390625,0.009159678593277931,0.9999580383300781,88888150
